Date,Exposed,Color,FoodLevel,ID,Stage,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive
154,Yes,Purple,2.75,5,,9.5,0,,0,,1,1,0,0
161,Yes,Purple,2.75,5,,,,,,,1,0,1,0
168,Yes,Purple,2.75,5,,,,,,,1,0,1,0
175,Yes,Purple,2.75,5,,,,,,,1,0,1,0
182,Yes,Purple,2.75,5,,,,,,,1,0,1,0
189,Yes,Purple,2.75,5,,,,,,,1,0,1,0
196,Yes,Purple,2.75,5,,,,,,,1,0,1,0
203,Yes,Purple,2.75,5,,,,,,,1,0,1,0
210,Yes,Purple,2.75,5,,,,,,,1,0,1,0
217,Yes,Purple,2.75,5,,,,,,,1,0,1,0
224,Yes,Purple,2.75,5,,,,,,,1,0,1,0
231,Yes,Purple,2.75,5,,,,,,,1,0,1,0
238,Yes,Purple,2.75,5,,,,,,,1,0,1,0
245,Yes,Purple,2.75,5,,,,,,,1,0,1,0
28,Yes,Purple,2.75,6,,4.5,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,6,,6.4,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,6,,7.5,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,6,,8.3,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,6,,8.8,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,6,,9,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,6,,9,0,641,0,641,1,1,0,0
77,Yes,Purple,2.75,6,,9.8,0,321,0,962,1,1,0,0
84,Yes,Purple,2.75,6,,9.2,0,529,0,1491,1,1,0,0
91,Yes,Purple,2.75,6,,8.7,0,344,0,1835,1,1,0,0
98,Yes,Purple,2.75,6,,9.1,0,397,0,2232,1,1,0,0
105,Yes,Purple,2.75,6,,8.9,0,85,0,2317,1,1,0,0
112,Yes,Purple,2.75,6,,9.2,0,201,0,2518,1,1,0,0
119,Yes,Purple,2.75,6,,9.2,0,294,0,2812,1,1,0,0
126,Yes,Purple,2.75,6,,9.1,0,182,0,2994,1,1,0,0
133,Yes,Purple,2.75,6,,9.3,0,242,0,3236,1,1,0,0
140,Yes,Purple,2.75,6,,9.8,0,357,0,3593,1,1,0,0
147,Yes,Purple,2.75,6,,9.7,0,321,0,3914,1,1,0,0
154,Yes,Purple,2.75,6,,10.2,0,274,0,4188,1,1,0,0
161,Yes,Purple,2.75,6,,10.2,0,195,0,4383,1,1,0,0
168,Yes,Purple,2.75,6,,10.2,0,75,0,4458,1,1,0,0
175,Yes,Purple,2.75,6,,10,0,61,0,4519,1,1,0,0
182,Yes,Purple,2.75,6,,10.2,0,13,0,4532,1,1,0,0
189,Yes,Purple,2.75,6,,10.3,0,87,0,4619,1,1,0,0
196,Yes,Purple,2.75,6,,10.4,0,314,0,4933,1,1,0,0
203,Yes,Purple,2.75,6,,10.3,0,175,0,5108,1,1,0,0
210,Yes,Purple,2.75,6,,10.4,0,231,0,5339,1,1,0,0
217,Yes,Purple,2.75,6,,10,0,126,0,5465,1,1,0,0
224,Yes,Purple,2.75,6,,10.5,0,125,0,5590,1,1,0,0
231,Yes,Purple,2.75,6,,10.7,0,317,0,5907,1,1,0,0
238,Yes,Purple,2.75,6,,10.7,0,291,0,6198,1,1,0,0
245,Yes,Purple,2.75,6,,10.6,0,334,0,6532,1,1,0,1
28,Yes,Purple,2.75,7,,4.6,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,7,,6.4,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,7,,7.8,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,7,,8.7,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,7,,8.7,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,7,,9.2,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,7,,9.1,0,450,0,450,1,1,0,0
77,Yes,Purple,2.75,7,,9.4,0,281,0,731,1,1,0,0
84,Yes,Purple,2.75,7,,9.5,0,426,0,1157,1,1,0,0
91,Yes,Purple,2.75,7,,9.1,0,410,0,1567,1,1,0,0
98,Yes,Purple,2.75,7,,9.5,0,694,0,2261,1,1,0,0
105,Yes,Purple,2.75,7,,9.1,0,115,0,2376,1,1,0,0
112,Yes,Purple,2.75,7,,9.3,0,268,0,2644,1,1,0,0
119,Yes,Purple,2.75,7,,9.5,0,727,0,3371,1,1,0,0
126,Yes,Purple,2.75,7,,9.5,0,300,0,3671,1,1,0,0
133,Yes,Purple,2.75,7,,9.8,0,674,0,4345,1,1,0,0
140,Yes,Purple,2.75,7,,9.8,0,209,0,4554,1,1,0,0
147,Yes,Purple,2.75,7,,9.7,0,258,0,4812,1,1,0,1
154,Yes,Purple,2.75,7,,9.9,0,,0,,1,1,0,0
161,Yes,Purple,2.75,7,,,,,,,1,0,1,0
168,Yes,Purple,2.75,7,,,,,,,1,0,1,0
175,Yes,Purple,2.75,7,,,,,,,1,0,1,0
182,Yes,Purple,2.75,7,,,,,,,1,0,1,0
189,Yes,Purple,2.75,7,,,,,,,1,0,1,0
196,Yes,Purple,2.75,7,,,,,,,1,0,1,0
203,Yes,Purple,2.75,7,,,,,,,1,0,1,0
210,Yes,Purple,2.75,7,,,,,,,1,0,1,0
217,Yes,Purple,2.75,7,,,,,,,1,0,1,0
224,Yes,Purple,2.75,7,,,,,,,1,0,1,0
231,Yes,Purple,2.75,7,,,,,,,1,0,1,0
238,Yes,Purple,2.75,7,,,,,,,1,0,1,0
245,Yes,Purple,2.75,7,,,,,,,1,0,1,0
28,Yes,Purple,2.75,8,,4.1,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,8,,5.4,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,8,,6.6,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,8,,7.3,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,8,,7.5,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,8,,8,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,8,,8,0,585,0,585,1,1,0,0
77,Yes,Purple,2.75,8,,8.1,0,224,0,809,1,1,0,0
84,Yes,Purple,2.75,8,,8,0,314,0,1123,1,1,0,0
91,Yes,Purple,2.75,8,,8.5,0,387,0,1510,1,1,0,0
98,Yes,Purple,2.75,8,,8.5,0,545,0,2055,1,1,0,0
105,Yes,Purple,2.75,8,,8.1,0,51,0,2106,1,1,0,0
112,Yes,Purple,2.75,8,,8.3,0,47,0,2153,1,1,0,0
119,Yes,Purple,2.75,8,,8.9,0,281,0,2434,1,1,0,0
126,Yes,Purple,2.75,8,,8.7,0,117,0,2551,1,1,0,0
133,Yes,Purple,2.75,8,,9,0,189,0,2740,1,1,0,0
140,Yes,Purple,2.75,8,,9.1,0,91,0,2831,1,1,0,0
147,Yes,Purple,2.75,8,,9.4,0,1,0,2832,1,1,0,1
154,Yes,Purple,2.75,8,,9.1,0,,0,,1,1,0,0
161,Yes,Purple,2.75,8,,,,,,,1,0,1,0
168,Yes,Purple,2.75,8,,,,,,,1,0,1,0
175,Yes,Purple,2.75,8,,,,,,,1,0,1,0
182,Yes,Purple,2.75,8,,,,,,,1,0,1,0
189,Yes,Purple,2.75,8,,,,,,,1,0,1,0
196,Yes,Purple,2.75,8,,,,,,,1,0,1,0
203,Yes,Purple,2.75,8,,,,,,,1,0,1,0
210,Yes,Purple,2.75,8,,,,,,,1,0,1,0
217,Yes,Purple,2.75,8,,,,,,,1,0,1,0
224,Yes,Purple,2.75,8,,,,,,,1,0,1,0
231,Yes,Purple,2.75,8,,,,,,,1,0,1,0
238,Yes,Purple,2.75,8,,,,,,,1,0,1,0
245,Yes,Purple,2.75,8,,,,,,,1,0,1,0
28,Yes,Purple,2.75,9,,4.1,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,9,,4.2,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,9,,5.5,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,9,,7.6,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,9,,8.1,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,9,,8.9,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,9,,9.4,0,1051,0,1051,1,1,0,0
77,Yes,Purple,2.75,9,,9.4,0,163,0,1214,1,1,0,0
84,Yes,Purple,2.75,9,,9.7,0,258,0,1472,1,1,0,0
91,Yes,Purple,2.75,9,,9.7,0,229,0,1701,1,1,0,0
98,Yes,Purple,2.75,9,,9.9,0,238,0,1939,1,1,0,0
105,Yes,Purple,2.75,9,,9.6,0,50,0,1989,1,1,0,0
112,Yes,Purple,2.75,9,,9.9,0,176,0,2165,1,1,0,0
119,Yes,Purple,2.75,9,,10.1,0,360,0,2525,1,1,0,0
126,Yes,Purple,2.75,9,,10.2,0,65,0,2590,1,1,0,0
133,Yes,Purple,2.75,9,,10,0,400,0,2990,1,1,0,0
140,Yes,Purple,2.75,9,,10.1,0,261,0,3251,1,1,0,0
147,Yes,Purple,2.75,9,,10.4,0,261,0,3512,1,1,0,0
154,Yes,Purple,2.75,9,,11.1,0,314,0,3826,1,1,0,0
161,Yes,Purple,2.75,9,,10.2,0,109,0,3935,1,1,0,0
168,Yes,Purple,2.75,9,,10.9,0,22,0,3957,1,1,0,0
175,Yes,Purple,2.75,9,,10.1,0,12,0,3969,1,1,0,0
182,Yes,Purple,2.75,9,,10.1,0,4,0,3973,1,1,0,1
189,Yes,Purple,2.75,9,,10.4,0,,0,,1,1,0,0
196,Yes,Purple,2.75,9,,,,,,,1,0,1,0
203,Yes,Purple,2.75,9,,,,,,,1,0,1,0
210,Yes,Purple,2.75,9,,,,,,,1,0,1,0
217,Yes,Purple,2.75,9,,,,,,,1,0,1,0
224,Yes,Purple,2.75,9,,,,,,,1,0,1,0
231,Yes,Purple,2.75,9,,,,,,,1,0,1,0
238,Yes,Purple,2.75,9,,,,,,,1,0,1,0
245,Yes,Purple,2.75,9,,,,,,,1,0,1,0
28,Yes,Purple,2.75,10,,4.5,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,10,,5.7,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,10,,7.1,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,10,,8,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,10,,8,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,10,,8.2,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,10,,8.4,0,188,0,188,1,1,0,0
77,Yes,Purple,2.75,10,,8.2,0,164,0,352,1,1,0,0
84,Yes,Purple,2.75,10,,8.5,0,61,0,413,1,1,0,0
91,Yes,Purple,2.75,10,,8.5,0,209,0,622,1,1,0,0
98,Yes,Purple,2.75,10,,8.7,0,105,0,727,1,1,0,0
105,Yes,Purple,2.75,10,,8.7,0,28,0,755,1,1,0,0
112,Yes,Purple,2.75,10,,8.6,0,26,0,781,1,1,0,0
119,Yes,Purple,2.75,10,,8.8,0,117,0,898,1,1,0,0
126,Yes,Purple,2.75,10,,8.7,0,218,0,1116,1,1,0,0
133,Yes,Purple,2.75,10,,9.1,0,78,0,1194,1,1,0,0
140,Yes,Purple,2.75,10,,9.1,0,114,0,1308,1,1,0,0
147,Yes,Purple,2.75,10,,9.2,0,212,0,1520,1,1,0,0
154,Yes,Purple,2.75,10,,9.4,0,152,0,1672,1,1,0,0
161,Yes,Purple,2.75,10,,9.4,0,134,0,1806,1,1,0,0
168,Yes,Purple,2.75,10,,9.1,0,29,0,1835,1,1,0,0
175,Yes,Purple,2.75,10,,9.3,0,16,0,1851,1,1,0,0
182,Yes,Purple,2.75,10,,9.8,0,2,0,1853,1,1,0,0
189,Yes,Purple,2.75,10,,9.6,0,26,0,1879,1,1,0,1
196,Yes,Purple,2.75,10,,9.4,0,,0,,1,1,0,0
203,Yes,Purple,2.75,10,,,,,,,1,0,1,0
210,Yes,Purple,2.75,10,,,,,,,1,0,1,0
217,Yes,Purple,2.75,10,,,,,,,1,0,1,0
224,Yes,Purple,2.75,10,,,,,,,1,0,1,0
231,Yes,Purple,2.75,10,,,,,,,1,0,1,0
238,Yes,Purple,2.75,10,,,,,,,1,0,1,0
245,Yes,Purple,2.75,10,,,,,,,1,0,1,0
28,Yes,Purple,2.75,12,,4.9,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,12,,5.4,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,12,,6.5,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,12,,8.2,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,12,,8.8,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,12,,9,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,12,,8.8,0,552,0,552,1,1,0,0
77,Yes,Purple,2.75,12,,8.9,0,126,0,678,1,1,0,0
84,Yes,Purple,2.75,12,,9.2,0,340,0,1018,1,1,0,0
91,Yes,Purple,2.75,12,,9,0,588,0,1606,1,1,0,0
98,Yes,Purple,2.75,12,,9.3,0,433,0,2039,1,1,0,0
105,Yes,Purple,2.75,12,,9,1,238,1,2277,1,1,0,0
112,Yes,Purple,2.75,12,,9.4,0,334,1,2611,1,1,0,0
119,Yes,Purple,2.75,12,,9.3,0,446,1,3057,1,1,0,0
126,Yes,Purple,2.75,12,,9.4,0,208,1,3265,1,1,0,0
133,Yes,Purple,2.75,12,,9.5,0,330,1,3595,1,1,0,0
140,Yes,Purple,2.75,12,,9.7,0,268,1,3863,1,1,0,0
147,Yes,Purple,2.75,12,,9.5,0,254,1,4117,1,1,0,0
154,Yes,Purple,2.75,12,,9.7,0,165,1,4282,1,1,0,0
161,Yes,Purple,2.75,12,,9.7,0,245,1,4527,1,1,0,0
168,Yes,Purple,2.75,12,,9.7,0,139,1,4666,1,1,0,0
175,Yes,Purple,2.75,12,,9.4,0,27,1,4693,1,1,0,0
182,Yes,Purple,2.75,12,,9.7,0,214,1,4907,1,1,0,0
189,Yes,Purple,2.75,12,,9.9,0,180,1,5087,1,1,0,0
196,Yes,Purple,2.75,12,,9.9,0,202,1,5289,1,1,0,0
203,Yes,Purple,2.75,12,,9.8,0,211,1,5500,1,1,0,0
210,Yes,Purple,2.75,12,,10.1,0,179,1,5679,1,1,0,0
217,Yes,Purple,2.75,12,,10,0,59,1,5738,1,1,0,0
224,Yes,Purple,2.75,12,,10.5,0,18,1,5756,1,1,0,0
231,Yes,Purple,2.75,12,,10.2,0,28,1,5784,1,1,0,0
238,Yes,Purple,2.75,12,,10.2,0,27,1,5811,1,1,0,0
245,Yes,Purple,2.75,12,,10.6,0,197,1,6008,1,1,0,1
28,Yes,Purple,2.75,13,,4,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,13,,5.4,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,13,,6.8,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,13,,7.6,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,13,,7.8,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,13,,8.3,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,13,,8.7,8,502,8,502,1,1,0,0
77,Yes,Purple,2.75,13,,8.6,0,188,8,690,1,1,0,0
84,Yes,Purple,2.75,13,,9,0,245,8,935,1,1,0,0
91,Yes,Purple,2.75,13,,9.4,0,750,8,1685,1,1,0,0
98,Yes,Purple,2.75,13,,9.3,0,175,8,1860,1,1,0,0
105,Yes,Purple,2.75,13,,9.2,0,122,8,1982,1,1,0,0
112,Yes,Purple,2.75,13,,8.9,0,340,8,2322,1,1,0,0
119,Yes,Purple,2.75,13,,9.2,0,691,8,3013,1,1,0,0
126,Yes,Purple,2.75,13,,9.2,0,192,8,3205,1,1,0,0
133,Yes,Purple,2.75,13,,9.2,0,199,8,3404,1,1,0,0
140,Yes,Purple,2.75,13,,9.5,0,123,8,3527,1,1,0,0
147,Yes,Purple,2.75,13,,9.7,0,334,8,3861,1,1,0,0
154,Yes,Purple,2.75,13,,9.9,0,1015,8,4876,1,1,0,0
161,Yes,Purple,2.75,13,,9.5,0,271,8,5147,1,1,0,0
168,Yes,Purple,2.75,13,,9.9,0,32,8,5179,1,1,0,0
175,Yes,Purple,2.75,13,,9.5,0,97,8,5276,1,1,0,0
182,Yes,Purple,2.75,13,,9.7,0,393,8,5669,1,1,0,0
189,Yes,Purple,2.75,13,,9.5,0,35,8,5704,1,1,0,1
196,Yes,Purple,2.75,13,,10.1,0,,8,,1,1,0,0
203,Yes,Purple,2.75,13,,,,,,,1,0,1,0
210,Yes,Purple,2.75,13,,,,,,,1,0,1,0
217,Yes,Purple,2.75,13,,,,,,,1,0,1,0
224,Yes,Purple,2.75,13,,,,,,,1,0,1,0
231,Yes,Purple,2.75,13,,,,,,,1,0,1,0
238,Yes,Purple,2.75,13,,,,,,,1,0,1,0
245,Yes,Purple,2.75,13,,,,,,,1,0,1,0
28,Yes,Purple,2.75,15,,4.8,0,0,0,0,1,1,0,0
35,Yes,Purple,2.75,15,,6,0,0,0,0,1,1,0,0
42,Yes,Purple,2.75,15,,7.4,0,0,0,0,1,1,0,0
49,Yes,Purple,2.75,15,,8.1,0,0,0,0,1,1,0,0
56,Yes,Purple,2.75,15,,9,0,0,0,0,1,1,0,0
63,Yes,Purple,2.75,15,,9,0,0,0,0,1,1,0,0
70,Yes,Purple,2.75,15,,9.4,0,400,0,400,1,1,0,0
77,Yes,Purple,2.75,15,,9.3,0,81,0,481,1,1,0,0
84,Yes,Purple,2.75,15,,9.6,0,340,0,821,1,1,0,0
91,Yes,Purple,2.75,15,,9.5,0,254,0,1075,1,1,0,0
98,Yes,Purple,2.75,15,,9.7,0,453,0,1528,1,1,0,0
105,Yes,Purple,2.75,15,,9.6,0,231,0,1759,1,1,0,0
112,Yes,Purple,2.75,15,,9.4,0,131,0,1890,1,1,0,0
119,Yes,Purple,2.75,15,,9.8,0,317,0,2207,1,1,0,0
126,Yes,Purple,2.75,15,,9.8,0,204,0,2411,1,1,0,0
133,Yes,Purple,2.75,15,,9.6,0,63,0,2474,1,1,0,0
140,Yes,Purple,2.75,15,,9.7,0,144,0,2618,1,1,0,0
147,Yes,Purple,2.75,15,,9.8,0,199,0,2817,1,1,0,0
154,Yes,Purple,2.75,15,,10.3,0,542,0,3359,1,1,0,0
161,Yes,Purple,2.75,15,,10,0,367,0,3726,1,1,0,0
168,Yes,Purple,2.75,15,,10,0,147,0,3873,1,1,0,1
175,Yes,Purple,2.75,15,,9.9,0,,0,,1,1,0,0
182,Yes,Purple,2.75,15,,,,,,,1,0,1,0
189,Yes,Purple,2.75,15,,,,,,,1,0,1,0
196,Yes,Purple,2.75,15,,,,,,,1,0,1,0
203,Yes,Purple,2.75,15,,,,,,,1,0,1,0
210,Yes,Purple,2.75,15,,,,,,,1,0,1,0
217,Yes,Purple,2.75,15,,,,,,,1,0,1,0
224,Yes,Purple,2.75,15,,,,,,,1,0,1,0
231,Yes,Purple,2.75,15,,,,,,,1,0,1,0
238,Yes,Purple,2.75,15,,,,,,,1,0,1,0
245,Yes,Purple,2.75,15,,,,,,,1,0,1,0
28,Yes,Blue,5.5,1,,5.9,0,0,0,0,1,1,0,0
35,Yes,Blue,5.5,1,,7.9,0,0,0,0,1,1,0,0
42,Yes,Blue,5.5,1,,9.5,0,0,0,0,1,1,0,0
49,Yes,Blue,5.5,1,,10.3,0,0,0,0,1,1,0,0
56,Yes,Blue,5.5,1,,11.6,0,0,0,0,1,1,0,0
63,Yes,Blue,5.5,1,,11.9,0,0,0,0,1,1,0,0
70,Yes,Blue,5.5,1,,11.8,0,850,0,850,1,1,0,0
77,Yes,Blue,5.5,1,,12,0,691,0,1541,1,1,0,0
84,Yes,Blue,5.5,1,,12,0,360,0,1901,1,1,0,0
91,Yes,Blue,5.5,1,,12.1,0,1091,0,2992,1,1,0,0
98,Yes,Blue,5.5,1,,12.2,0,892,0,3884,1,1,0,0
105,Yes,Blue,5.5,1,,12.1,0,324,0,4208,1,1,0,0
112,Yes,Blue,5.5,1,,12,0,704,0,4912,1,1,0,0
119,Yes,Blue,5.5,1,,12.2,0,1259,0,6171,1,1,0,0
126,Yes,Blue,5.5,1,,12.1,0,1091,0,7262,1,1,0,0
133,Yes,Blue,5.5,1,,13,0,1203,0,8465,1,1,0,0
140,Yes,Blue,5.5,1,,12.4,0,1101,0,9566,1,1,0,0
147,Yes,Blue,5.5,1,,12.5,0,1286,0,10852,1,1,0,0
154,Yes,Blue,5.5,1,,12.6,0,1001,0,11853,1,1,0,0
161,Yes,Blue,5.5,1,,12.6,0,925,0,12778,1,1,0,0
168,Yes,Blue,5.5,1,,12.7,0,816,0,13594,1,1,0,0
175,Yes,Blue,5.5,1,,12.6,0,463,0,14057,1,1,0,0
182,Yes,Blue,5.5,1,,12.7,0,1031,0,15088,1,1,0,0
189,Yes,Blue,5.5,1,,12.8,0,539,0,15627,1,1,0,0
196,Yes,Blue,5.5,1,,12.8,0,668,0,16295,1,1,0,0
203,Yes,Blue,5.5,1,,12.5,0,780,0,17075,1,1,0,0
210,Yes,Blue,5.5,1,,12.9,0,701,0,17776,1,1,0,0
217,Yes,Blue,5.5,1,,12.6,0,955,0,18731,1,1,0,0
224,Yes,Blue,5.5,1,,12.6,0,810,0,19541,1,1,0,0
231,Yes,Blue,5.5,1,,12.6,0,760,0,20301,1,1,0,0
238,Yes,Blue,5.5,1,,12.6,0,605,0,20906,1,1,0,0
245,Yes,Blue,5.5,1,,12.8,0,506,0,21412,1,1,0,1
